date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:14	13521/13521	---M--	200	added ('OK')	image/png	etag:%2234d1-647443a4-d346785cf70888e;;;%22	https://themecraze.net/demos/html/spring/spring/images/background/banner-bg-2.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/background/banner-bg-2.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:15	29530/29530	---M--	200	added ('OK')	image/png	etag:%22735a-647443a4-3dceee61db406068;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/banner-image-2.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/banner-image-2.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:15	2454/2454	---M--	200	added ('OK')	image/png	etag:%22996-647443a4-62384ce0f620293c;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-14.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-14.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:15	2371/2371	---M--	200	added ('OK')	image/png	etag:%22943-647443a4-28f18797a9a33b94;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-15.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-15.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:16	2654/2654	---M--	200	added ('OK')	image/png	etag:%22a5e-647443a4-2c738cccf60b32d8;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-16.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-16.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:16	2499/2499	---M--	200	added ('OK')	image/png	etag:%229c3-647443a4-3a7f44afacfbbfd0;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-17.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-17.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:16	80916/80916	---M--	200	added ('OK')	image/jpeg	etag:%2213c14-647443a4-dbe0f4112af32484;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-5.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-5.jpg	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:17	71076/71076	---M--	200	added ('OK')	image/jpeg	etag:%22115a4-647443a4-f806ee56f4144abe;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-6.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-6.jpg	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:17	73882/73882	---M--	200	added ('OK')	image/jpeg	etag:%221209a-647443a4-18a3c596cf55c910;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-7.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-7.jpg	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:17	8162/8162	---M--	200	added ('OK')	image/png	etag:%221fe2-647443a4-42211ccbe075bd4f;;;%22	https://themecraze.net/demos/html/spring/spring/images/sponsors/1.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/sponsors/1.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:18	4997/4997	---M--	200	added ('OK')	image/png	etag:%221385-647443a4-bd51bd5fae5e669;;;%22	https://themecraze.net/demos/html/spring/spring/images/sponsors/2.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/sponsors/2.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:18	5427/5427	---M--	200	added ('OK')	image/png	etag:%221533-647443a4-275af9afcbb52413;;;%22	https://themecraze.net/demos/html/spring/spring/images/sponsors/3.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/sponsors/3.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:19	7138/7138	---M--	200	added ('OK')	image/png	etag:%221be2-647443a4-57781188eccc7bb4;;;%22	https://themecraze.net/demos/html/spring/spring/images/sponsors/4.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/sponsors/4.png	(from https://themecraze.net/demos/html/spring/spring/index-2.html)
16:16:19	18842/18842	---M--	200	added ('OK')	image/png	etag:%22499a-647443a4-5ede05eec401d611;;;%22	https://themecraze.net/demos/html/spring/spring/images/background/banner-bg-3.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/background/banner-bg-3.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:20	1999/1999	---M--	200	added ('OK')	image/png	etag:%227cf-647443a4-fb9757f01cbc9982;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-18.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-18.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:21	612591/612591	---M--	200	added ('OK')	image/png	etag:%22958ef-647443a4-610f0d4d5434de02;;;%22	https://themecraze.net/demos/html/spring/spring/images/background/banner-image-1.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/background/banner-image-1.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:21	2412/2412	---M--	200	added ('OK')	image/png	etag:%2296c-647443a4-cd2a4c3105a3bb74;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-19.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-19.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:21	2637/2637	---M--	200	added ('OK')	image/png	etag:%22a4d-647443a4-e302a352c325912d;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-20.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-20.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:22	2784/2784	---M--	200	added ('OK')	image/png	etag:%22ae0-647443a4-7a9074c920bbda48;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-21.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-21.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:22	83479/83479	---M--	200	added ('OK')	image/png	etag:%2214617-647443a4-b250b50298d68a7d;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-8.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-8.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:23	86899/86899	---M--	200	added ('OK')	image/png	etag:%2215373-647443a4-772638623fe68fa7;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-10.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-10.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:23	86899/86899	---M--	200	added ('OK')	image/png	etag:%2215373-647443a4-2486caac1caf275b;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-9.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-9.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:23	53796/53796	---M--	200	added ('OK')	image/png	etag:%22d224-647443a4-d8ef8211cda52f99;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-11.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-11.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:24	3868/3868	---M--	200	added ('OK')	image/png	etag:%22f1c-647443a4-455bf5ce23a35836;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-22.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-22.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:24	1992/1992	---M--	200	added ('OK')	image/png	etag:%227c8-647443a4-644b2c40739a4a59;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/apple-icon.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/apple-icon.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:24	1834/1834	---M--	200	added ('OK')	image/png	etag:%2272a-647443a4-b0bfd3bcf5fb2888;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/android-icon.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/android-icon.png	(from https://themecraze.net/demos/html/spring/spring/index-3.html)
16:16:25	2029/2029	---M--	200	added ('OK')	image/png	etag:%227ed-647443a4-658b9ec2664dd183;;;%22	https://themecraze.net/demos/html/spring/spring/images/logo-two.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/logo-two.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:25	34177/34177	---M--	200	added ('OK')	image/png	etag:%228581-647443a4-f3df2d60048edbd;;;%22	https://themecraze.net/demos/html/spring/spring/images/background/banner-bg-4.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/background/banner-bg-4.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:25	118367/118367	---M--	200	added ('OK')	image/png	etag:%221ce5f-647443a4-8f8578f21ff51cd7;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/banner-image-3.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/banner-image-3.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:25	2202/2202	---M--	200	added ('OK')	image/png	etag:%2289a-647443a4-762ba8b14f7a5ec0;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-23.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-23.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:26	3559/3559	---M--	200	added ('OK')	image/png	etag:%22de7-647443a4-d81212d975d7bfc1;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-24.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-24.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:26	2339/2339	---M--	200	added ('OK')	image/png	etag:%22923-647443a4-9ee7a2b7cfe9e4d8;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-25.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-25.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:26	2592/2592	---M--	200	added ('OK')	image/png	etag:%22a20-647443a4-2c9060b78a64297c;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-26.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-26.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:27	2212/2212	---M--	200	added ('OK')	image/png	etag:%228a4-647443a4-9eec2454bfa3203e;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-27.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-27.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:27	2825/2825	---M--	200	added ('OK')	image/png	etag:%22b09-647443a4-7bc135c0f47c8752;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-28.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-28.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:27	89705/89705	---M--	200	added ('OK')	image/png	etag:%2215e69-647443a4-7b86f3bc01a4fb14;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/big-mac-image.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/big-mac-image.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:28	4415/4415	---M--	200	added ('OK')	image/png	etag:%22113f-647443a4-63b27a28cfc2eb07;;;%22	https://themecraze.net/demos/html/spring/spring/images/sponsors/5.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/sponsors/5.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:28	4925/4925	---M--	200	added ('OK')	image/png	etag:%22133d-647443a4-7e28c0cb3d3afcce;;;%22	https://themecraze.net/demos/html/spring/spring/images/sponsors/6.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/sponsors/6.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:29	163218/163218	---M--	200	added ('OK')	image/png	etag:%2227d92-647443a4-5ef7c569e0dfede1;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/featured-image-12.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/featured-image-12.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:29	5221/5221	---M--	200	added ('OK')	image/png	etag:%221465-647443a4-39859ecf745331ca;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-29.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-29.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:29	5925/5925	---M--	200	added ('OK')	image/png	etag:%221725-647443a4-78e12baacba6a987;;;%22	https://themecraze.net/demos/html/spring/spring/images/icons/icon-30.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/icons/icon-30.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:30	2029/2029	---M--	200	added ('OK')	image/png	etag:%227ed-647443a4-8561180919128741;;;%22	https://themecraze.net/demos/html/spring/spring/images/footer-logo-two.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/footer-logo-two.png	(from https://themecraze.net/demos/html/spring/spring/index-4.html)
16:16:30	24561/24561	---M--	200	added ('OK')	image/jpeg	etag:%225ff1-647443a4-ab34ca4e78668c09;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/team-1.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/team-1.jpg	(from https://themecraze.net/demos/html/spring/spring/about.html)
16:16:30	34052/34052	---M--	200	added ('OK')	image/jpeg	etag:%228504-647443a4-379e6665e5260fdc;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/team-2.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/team-2.jpg	(from https://themecraze.net/demos/html/spring/spring/about.html)
16:16:31	20276/20276	---M--	200	added ('OK')	image/jpeg	etag:%224f34-647443a4-9fbb81709dfe4362;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/team-3.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/team-3.jpg	(from https://themecraze.net/demos/html/spring/spring/about.html)
16:16:31	24771/24771	---M--	200	added ('OK')	image/jpeg	etag:%2260c3-647443a4-23bade0b5737b94a;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/team-4.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/team-4.jpg	(from https://themecraze.net/demos/html/spring/spring/about.html)
16:16:31	4379/4379	---M-Z	200	added ('OK')	application/x-javascript	etag:%22111b-647443a4-7e4591078d5fd4c8;gz%22	https://themecraze.net/demos/html/spring/spring/js/appear.js	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/js/appear.js	(from https://themecraze.net/demos/html/spring/spring/about.html)
16:16:32	4834/4834	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212e2-647443a4-c2bd5409210f1e88;gz%22	https://themecraze.net/demos/html/spring/spring/js/map-script.js	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/js/map-script.js	(from https://themecraze.net/demos/html/spring/spring/price.html)
16:16:32	68776/68776	---M--	200	added ('OK')	image/jpeg	etag:%2210ca8-647443a4-d2fa0c571d7738fb;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/service-1.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/service-1.jpg	(from https://themecraze.net/demos/html/spring/spring/service-detail.html)
16:16:33	65453/65453	---M--	200	added ('OK')	image/png	etag:%22ffad-647443a4-b5b2c6a692f8d369;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/service-2.png	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/service-2.png	(from https://themecraze.net/demos/html/spring/spring/service-detail.html)
16:16:33	111222/111222	---M--	200	added ('OK')	image/jpeg	etag:%221b276-647443a4-37edab00d6022f74;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/service-3.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/service-3.jpg	(from https://themecraze.net/demos/html/spring/spring/service-detail.html)
16:16:33	22292/22292	---M--	200	added ('OK')	image/jpeg	etag:%225714-647443a4-46b16513e291a0b8;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-4.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-4.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:33	26217/26217	---M--	200	added ('OK')	image/jpeg	etag:%226669-647443a4-58293f71c7df1477;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-5.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-5.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:34	33484/33484	---M--	200	added ('OK')	image/jpeg	etag:%2282cc-647443a4-fe7c012cf96b282e;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-6.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-6.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:34	16637/16637	---M--	200	added ('OK')	image/jpeg	etag:%2240fd-647443a4-2ef42de46917bd16;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-7.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-7.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:34	20942/20942	---M--	200	added ('OK')	image/jpeg	etag:%2251ce-647443a4-72a54bee3a4f8d7f;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-8.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-8.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:35	19567/19567	---M--	200	added ('OK')	image/jpeg	etag:%224c6f-647443a4-836618881879ce34;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-9.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-9.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:35	24793/24793	---M--	200	added ('OK')	image/jpeg	etag:%2260d9-647443a4-833229413736c3a8;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-10.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-10.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:35	22122/22122	---M--	200	added ('OK')	image/jpeg	etag:%22566a-647443a4-33bb979b4277550a;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-11.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-11.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:35	3943/3943	---M--	200	added ('OK')	image/jpeg	etag:%22f67-647443a4-b30cccc0680d561;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/post-thumb-1.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/post-thumb-1.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:36	3653/3653	---M--	200	added ('OK')	image/jpeg	etag:%22e45-647443a4-964195fe35dd9adb;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/post-thumb-2.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/post-thumb-2.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:36	4249/4249	---M--	200	added ('OK')	image/jpeg	etag:%221099-647443a4-dcd2321fd4bfb7a5;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/post-thumb-3.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/post-thumb-3.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:36	4741/4741	---M--	200	added ('OK')	image/jpeg	etag:%221285-647443a4-5dcc2b902197a268;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/post-thumb-4.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/post-thumb-4.jpg	(from https://themecraze.net/demos/html/spring/spring/blog.html)
16:16:37	79573/79573	---M--	200	added ('OK')	image/jpeg	etag:%22136d5-647443a4-8e27ef267c4f9ded;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/blog-image-12.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/blog-image-12.jpg	(from https://themecraze.net/demos/html/spring/spring/blog-single.html)
16:16:37	5025/5025	---M--	200	added ('OK')	image/jpeg	etag:%2213a1-647443a4-dedd74df6532b4d4;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/author-thumb-4.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/author-thumb-4.jpg	(from https://themecraze.net/demos/html/spring/spring/blog-single.html)
16:16:37	4605/4605	---M--	200	added ('OK')	image/jpeg	etag:%2211fd-647443a4-2435bcda25b9fbfa;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/author-thumb-5.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/author-thumb-5.jpg	(from https://themecraze.net/demos/html/spring/spring/blog-single.html)
16:16:38	4689/4689	---M--	200	added ('OK')	image/jpeg	etag:%221251-647443a4-5b9d1f3876d07605;;;%22	https://themecraze.net/demos/html/spring/spring/images/resource/author-thumb-6.jpg	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/images/resource/author-thumb-6.jpg	(from https://themecraze.net/demos/html/spring/spring/blog-single.html)
16:16:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63beabb4-8e04f2594d54fb09;gz%22	https://themecraze.net/demos/html/spring/spring/Popover%20requires%20tooltip.js	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/Popover%20requires%20tooltip.js	(from https://themecraze.net/demos/html/spring/spring/js/bootstrap.min.js)
16:16:40	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-647443a4-1f96a4f64d3b3eb9;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont.eot?v=4.7.0	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont3e6e.eot	(from https://themecraze.net/demos/html/spring/spring/css/font-awesome.css)
16:16:40	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-647443a4-1f96a4f64d3b3eb9;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont.eot?	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfontd41d.eot	(from https://themecraze.net/demos/html/spring/spring/css/font-awesome.css)
16:16:40	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-647443a4-bcb41fa0e70c87b3;;;%22	https://themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont.woff2?v=4.7.0	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont3e6e.woff2	(from https://themecraze.net/demos/html/spring/spring/css/font-awesome.css)
16:16:41	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-647443a4-154b782910744714;;;%22	https://themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont.woff?v=4.7.0	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont3e6e.woff	(from https://themecraze.net/demos/html/spring/spring/css/font-awesome.css)
16:16:41	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-647443a4-9fdb86ed0eaa0d38;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont.ttf?v=4.7.0	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont3e6e.ttf	(from https://themecraze.net/demos/html/spring/spring/css/font-awesome.css)
16:16:41	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-647443a4-59a0fd8738398d03;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont.svg?v=4.7.0	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/fontawesome-webfont3e6e.svg	(from https://themecraze.net/demos/html/spring/spring/css/font-awesome.css)
16:16:42	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-647443a4-700ae3c146d555f1;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/themify.eot?-fvbane	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/themify9f24.eot	(from https://themecraze.net/demos/html/spring/spring/css/themify-icons.css)
16:16:42	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-647443a4-700ae3c146d555f1;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/themify.eot?	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/themifyd41d.eot	(from https://themecraze.net/demos/html/spring/spring/css/themify-icons.css)
16:16:42	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-647443a4-843d7bf4dbc9bf2d;;;%22	https://themecraze.net/demos/html/spring/spring/fonts/themify.woff?-fvbane	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/themify9f24.woff	(from https://themecraze.net/demos/html/spring/spring/css/themify-icons.css)
16:16:42	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-647443a4-fad435f2f7b85eb0;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/themify.ttf?-fvbane	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/themify9f24.ttf	(from https://themecraze.net/demos/html/spring/spring/css/themify-icons.css)
16:16:43	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-647443a4-8f093413edc44ed8;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/themify.svg?-fvbane	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/themify9f24.svg	(from https://themecraze.net/demos/html/spring/spring/css/themify-icons.css)
16:16:43	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-647443a4-10c1d2b2339820bd;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/Linearicons-Free.eot?w118d	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/Linearicons-Free54e9.eot	(from https://themecraze.net/demos/html/spring/spring/css/linear-icons.css)
16:16:43	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-647443a4-10c1d2b2339820bd;gz%22	https://themecraze.net/demos/html/spring/spring/fonts/Linearicons-Free.eot?	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/Linearicons-Freed41d.eot	(from https://themecraze.net/demos/html/spring/spring/css/linear-icons.css)
16:16:44	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%225514-647443a4-4d6e09e08340101c;;;%22	https://themecraze.net/demos/html/spring/spring/fonts/Linearicons-Free.woff2?w118d	E:/T&P/Raam/themecraze.net/demos/html/spring/spring/fonts/Linearicons-Free54e9.woff2	(from https://themecraze.net/demos/html/spring/spring/css/linear-icons.css)
